FXR1	HNRNPH2
FXR1	HNRNPM
FXR1	HNRNPUL1
FXR1	HOMER2
FXR1	HOMER3
FXR1	HPRT1
FXR1	IK
FXR1	IMPDH2
FXR1	INA
FXR1	JAKMIP1
FXR1	KAZN
FXR1	KCNN1
FXR1	KCTD1
FXR1	KCTD13
FXR1	KHDRBS1
FXR1	KHDRBS3
FXR1	KIF17
FXR1	KRT18
FXR1	LAP3
FXR1	LRIF1
FXR1	LRSAM1
FXR1	LUC7L2
FXR1	LZTS2
FXR1	MAD1L1
FXR1	MAGED1
FXR1	MAGOH
FXR1	MAPK7
FXR1	MAPK8IP3
FXR1	MAPKBP1
FXR1	MBIP
FXR1	MCRS1
FXR1	MFAP1
FXR1	MLLT11
FXR1	MOAP1
FXR1	MTUS2
FXR1	MVP
FXR1	MX1
FXR1	MYH10
FXR1	MYH9
FXR1	MYO5B
FXR1	N4BP3
FXR1	NBPF15
FXR1	NECAB2
FXR1	NEFL
FXR1	NME1
FXR1	NME2
FXR1	NME3
FXR1	NONO
FXR1	PAFAH1B3
FXR1	PAICS
FXR1	PCCB
FXR1	PCED1A
FXR1	PDE9A
FXR1	PHC1
FXR1	PHC2
FXR1	PHLDB1
FXR1	PKM
FXR1	PML
FXR1	PNMA1
FXR1	PPHLN1
FXR1	PPP1R12C
FXR1	PRAM1
FXR1	PRKCSH
FXR1	PRMT1
FXR1	PRPF18
FXR1	PRR13
FXR1	PRSS23
FXR1	PSMC3
FXR1	PSMC5
FXR1	PSME1
FXR1	PSME3
FXR1	PYCR1
FXR1	PYCR2
FXR1	PYCR3
FXR1	RABAC1
FXR1	RALYL
FXR1	RBM26
FXR1	RBM45
FXR1	RPIA
FXR1	RUSC2
FXR1	SAFB2
FXR1	SAMD1
FXR1	SCMH1
FXR1	SEPTIN2
FXR1	SERTAD1
FXR1	SF3B2
FXR1	SFPQ
FXR1	SH3GL2
FXR1	SH3GLB2
FXR1	SHANK1
FXR1	SHARPIN
FXR1	SLC48A1
FXR1	SLIT1
FXR1	SNURF
FXR1	SORBS3
FXR1	SOX5
FXR1	SPECC1
FXR1	SPRY1
FXR1	SPRY2
FXR1	SRPK2
FXR1	SSNA1
FXR1	STK16
FXR1	STUB1
FXR1	SYT6
FXR1	TACC2
FXR1	TASOR2
FXR1	TCEA2
FXR1	TDRD7
FXR1	TLE5
FXR1	TNFAIP1
FXR1	TNIP1
FXR1	TP53
FXR1	TRAF2
FXR1	TRAP1
FXR1	TRIM3
FXR1	TRIOBP
FXR1	TRPM1
FXR1	TSN
FXR1	TTLL5
FXR1	TUBB
FXR1	UBAP2L
FXR1	UBP1
FXR1	UXS1
FXR1	VIM
FXR1	VPS51
FXR1	VWF
FXR1	WASH6P
FXR1	WRNIP1
FXR1	YES1
FXR1	YY1AP1
FXR1	ZMAT2
FXR1	ZNF212
FXR1	ZNF417
FXR1	ZNF423
FXR1	ZNF438
FXR1	ZNF71
FXR1	ZNF821
FXR2	AKAP9
FXR2	AP2M1
FXR2	ARHGEF7
FXR2	ARL6IP1
FXR2	ATN1
FXR2	AXIN1
FXR2	AXIN2
FXR2	BCKDK
FXR2	BCL11A
FXR2	BLK
FXR2	BRCA1
FXR2	C10orf62
FXR2	C1orf35
FXR2	CALCOCO2
FXR2	CAMK2B
FXR2	CAMK2D
FXR2	CAMK2G
FXR2	CAPRIN1
FXR2	CBS
FXR2	CCAR2
FXR2	CCDC33
FXR2	CCDC85B
FXR2	CCDC92
FXR2	CCN3
FXR2	CEP44
FXR2	CEP55
FXR2	CHRD
FXR2	COMT
FXR2	CSNK2B
FXR2	CWF19L2
FXR2	CYFIP1
FXR2	DCTD
FXR2	DCTN2
FXR2	DCTPP1
FXR2	DDX17
FXR2	DEAF1
FXR2	DGKD
FXR2	DMRTB1
FXR2	DNM2
FXR2	DPPA2
FXR2	DYNLT1
FXR2	ECH1
FXR2	ECHS1
FXR2	EDC4
FXR2	EGFL7
FXR2	EVL
FXR2	EWSR1
FXR2	FAM90A1
FXR2	FBP1
FXR2	FTH1
FXR2	GFAP
FXR2	GKAP1
FXR2	GOLGA2
FXR2	GPSM1
FXR2	GRIP1
FXR2	GTSE1
FXR2	HIVEP1
FXR2	HMBOX1
FXR2	HNRNPM
FXR2	HNRNPR
FXR2	HOMER3
FXR2	HSPB1
FXR2	IGFN1
FXR2	IMPDH2
FXR2	INPP5J
FXR2	KCNRG
FXR2	KCTD4
FXR2	KHDRBS1
FXR2	KIF1A
FXR2	KIF2A
FXR2	KIF7
FXR2	KRT18
FXR2	KRT20
FXR2	L3MBTL1
FXR2	L3MBTL3
FXR2	LCMT1
FXR2	LDOC1
FXR2	MAGED1
FXR2	MAPKBP1
FXR2	MAPRE3
FXR2	MBIP
FXR2	MCRS1
FXR2	MEAF6
FXR2	MFAP1
FXR2	MIA3
FXR2	MORF4L1
FXR2	MPP1
FXR2	MVP
FXR2	MYH10
FXR2	NASP
FXR2	NDEL1
FXR2	NDN
FXR2	NEXN
FXR2	NIF3L1
FXR2	NME1
FXR2	NME3
FXR2	NONO
FXR2	OPTN
FXR2	PCBD1
FXR2	PCM1
FXR2	PDE9A
FXR2	PHC2
FXR2	PHLDB1
FXR2	PICK1
FXR2	PIM1
FXR2	PKM
FXR2	PNMA1
FXR2	POM121
FXR2	PPP1R12C
FXR2	PRAM1
FXR2	PRC1
FXR2	PSME1
FXR2	PSME3
FXR2	PTS
FXR2	PYCR2
FXR2	PYCR3
FXR2	RAD54L2
FXR2	RAI2
FXR2	RALYL
FXR2	RBM14
FXR2	RBM45
FXR2	RBMX
FXR2	RBPMS
FXR2	RPIA
FXR2	RTN3
FXR2	SCEL
FXR2	SCMH1
FXR2	SF3B2
FXR2	SFPQ
FXR2	SPRY1
FXR2	SPRY2
FXR2	SRPK2
FXR2	SYT6
FXR2	TFCP2
FXR2	THAP1
FXR2	TLE5
FXR2	TNFAIP1
FXR2	TNIP2
FXR2	TRIM29
FXR2	TRIM3
FXR2	TRIOBP
FXR2	TSC22D4
FXR2	TUT4
FXR2	UBAP2L
FXR2	VIM
FXR2	WDR59
FXR2	YES1
FXR2	ZBTB22
FXR2	ZBTB8A
FXR2	ZBTB8B
FXR2	ZMAT2
FXR2	ZMYND8
FXR2	ZNF232
FXR2	ZNRD2
FXR2	ZSCAN1
FXYD3	AGR3
FXYD3	AQP9
FXYD3	BCL2L13
FXYD3	CD79A
FXYD3	CNR2
FXYD3	CREB3
FXYD3	CREB3L1
FXYD3	CYB5R3
FXYD3	EBP
FXYD3	ERG28
FXYD3	ERGIC3
FXYD3	FAM209A
FXYD3	FBXL12
FXYD3	FCGR2A
FXYD3	FFAR2
FXYD3	GHITM
FXYD3	GPR152
FXYD3	GPR37L1
FXYD3	GPR42
FXYD3	GPRC5D
FXYD3	KASH5
FXYD3	KCNN4
FXYD3	LTC4S
FXYD3	MFSD11
FXYD3	MFSD5
FXYD3	MTIF3
FXYD3	NR4A1
FXYD3	NUDT3
FXYD3	PLPP6
FXYD3	SCN3B
FXYD3	SGPL1
FXYD3	SLC10A1
FXYD3	SLC10A6
FXYD3	SLC16A12
FXYD3	SLC1A1
FXYD3	SLC30A2
FXYD3	SLC35A1
FXYD3	SLC35B1
FXYD3	SLC39A2
FXYD3	SPNS3
FXYD3	STRIT1
FXYD3	STX3
FXYD3	TIMM23
FXYD3	TIMMDC1
FXYD3	TLCD1
FXYD3	TMBIM6
FXYD3	TMEM179B
FXYD3	TMEM50B
FXYD3	TMEM52B
FXYD3	TMEM80
FXYD3	TMEM86A
FXYD3	TMEM97
FXYD3	TSPO2
FXYD3	XKR3
FXYD6	APCDD1L
FXYD6	ARL13B
FXYD6	BCAR1
FXYD6	CLDN7
FXYD6	CREB3L1
FXYD6	EBP
FXYD6	ELOVL2
FXYD6	FCER1G
FXYD6	FPR2
FXYD6	JAGN1
FXYD6	KCNJ6
FXYD6	LHFPL2
FXYD6	LHFPL5
FXYD6	MFF
FXYD6	MGST3
FXYD6	MMGT1
FXYD6	PGRMC2
FXYD6	RHCG
FXYD6	RNASEK
FXYD6	SLC10A6
FXYD6	SLC30A2
FXYD6	SLC35E3
FXYD6	SLC39A2
FXYD6	SLC47A1
FXYD6	SVOP
FXYD6	TLCD4
FXYD6	TM4SF18
FXYD6	TMEM154
FXYD6	TMEM237
FXYD6	TMEM239
FXYD6	TMEM31
FXYD6	TMEM72
FXYD6	TMEM86B
FXYD6	TMPPE
FYB1	NCK1
FYB1	SH2D1A
FYB1	SKAP1
FYB1	SKAP2
FYCO1	DNAJB6
FYCO1	KLF11
FYCO1	NUP58
FYCO1	PRMT6
FYN	ADAM12
FYN	AKAP6
FYN	AKT1
FYN	APH1A
FYN	APLP2
FYN	APP
FYN	ARHGAP32
FYN	ASAP1
FYN	ATXN1
FYN	BAG4
FYN	BAG6
FYN	BCAR1
FYN	BDNF
FYN	BMP8B
FYN	BRCA2
FYN	C6
FYN	C7orf25
FYN	C8orf33
FYN	CACNA1F
FYN	CBL
FYN	CBLB
FYN	CCK
FYN	CDC37
FYN	CDKL5
FYN	CENPA
FYN	CKAP5
FYN	CSMD2
FYN	CTLA4
FYN	CTNNB1
FYN	CYCS
FYN	CYP4F2
FYN	DAB2
FYN	DAG1
FYN	DLGAP1
FYN	DLGAP3
FYN	DLGAP4
FYN	DNALI1
FYN	DTX3
FYN	EFS
FYN	ERBB2
FYN	ERRFI1
FYN	F2RL2
FYN	FAM90A1
FYN	FANCA
FYN	FASLG
FYN	FLNC
FYN	FLT3
FYN	FN1
FYN	FOXF2
FYN	FYB1
FYN	GABBR1
FYN	GAD1
FYN	GAPDH
FYN	GCFC2
FYN	GP6
FYN	GPR45
FYN	GSTZ1
FYN	GTF3A
FYN	GUCY2D
FYN	HCN2
FYN	HEXA
FYN	HMOX2
FYN	HOXC8
FYN	HSP90AA1
FYN	HSP90AB1
FYN	HTR6
FYN	IL3RA
FYN	KHDRBS1
FYN	KLF11
FYN	LAMP2
FYN	LTBP2
FYN	MAP4K1
FYN	MAP4K5
FYN	MAPT
FYN	MED14
FYN	MED28
FYN	MEOX2
FYN	MEPE
FYN	NCKAP5
FYN	NCKIPSD
FYN	NFASC
FYN	NFS1
FYN	NPVF
FYN	PAG1
FYN	PARK7
FYN	PDCD6IP
FYN	PDE4D
FYN	PIK3R1
FYN	PIK3R3
FYN	POLD1
FYN	PPP1R3D
FYN	PRICKLE3
FYN	PRKCD
FYN	PRKCQ
FYN	PRMT6
FYN	PRX
FYN	PSENEN
FYN	PTK2
FYN	RAN
FYN	RAPGEF1
FYN	RIMS1
FYN	RIN3
FYN	RP1L1
FYN	RTN4
FYN	SCARF2
FYN	SELENON
FYN	SEMA7A
FYN	SH2D1A
FYN	SH3BP2
FYN	SLC24A1
FYN	SNX12
FYN	SNX17
FYN	SNX3
FYN	SOS1
FYN	STUB1
FYN	SUV39H2
FYN	SYNJ2
FYN	TCAP
FYN	TDRD1
FYN	TGOLN2
FYN	TNNT1
FYN	TRAIP
FYN	TRIM55
FYN	TRIM63
FYN	TULP1
FYN	TULP4
FYN	UNG
FYN	UQCRB
FYN	VAV1
FYN	VAV2
FYN	VPS29
FYN	WBP11
FYN	WNK2
FYTTD1	HSCB
FZD10	CCNDBP1
FZD10	CYSRT1
FZD10	KRTAP1-1
FZD10	KRTAP10-8
FZD10	NBPF19
FZD10	NOTCH2NLA
FZD10	P4HB
FZD4	BAG6
FZD4	DLG2
FZD4	HTT
FZD4	NHERF1
FZD5	RGS2
FZD5	UBTD1
FZD7	ADCY1
FZD7	AIG1
FZD7	CLN8
FZD7	CLPTM1
FZD7	LEUTX
FZD7	MAGI3
FZD7	PDAP1
FZD7	PSME3IP1
FZD7	SGTB
FZD7	SLC35B1
FZD7	SLC39A2
FZD7	UBQLN2
FZD9	KRTAP10-3
FZD9	SIAH1
FZR1	AKT1
FZR1	AKT1S1
FZR1	ARNT
FZR1	BECN1
FZR1	BEX1
FZR1	BLID
FZR1	CCL5
FZR1	CCNB1
FZR1	CCND2
FZR1	CCNE1
FZR1	CDK4
FZR1	CDK6
FZR1	CDKN2B
FZR1	CYP17A1
FZR1	DKK3
FZR1	EPHA2
FZR1	EPSTI1
FZR1	ERBB2
FZR1	FGFR4
FZR1	HIF1A
FZR1	KAT2A
FZR1	LATS2
FZR1	MAP2K3
FZR1	MAP3K5
FZR1	MET
FZR1	MTA3
FZR1	NAT2
FZR1	NF2
FZR1	PDGFRA
FZR1	PSMC3IP
FZR1	STK11
FZR1	TEAD2
FZR1	TERT
FZR1	THRSP
G0S2	BCL2L1
G0S2	BCL2L2
G0S2	BCL2L2-PABPN1
G0S2	RPL30
G2E3	HSP90AB1
G2E3	HTT
G2E3	KLK6
G2E3	LST1
G2E3	RPS15
G2E3	WDR6
G3BP1	EPHA8
G3BP1	GAPDH
G3BP1	VCAM1
G3BP2	ZNF618
G6PC1	CDH16
G6PC1	NSL1
GAA	DYNC1LI2
GAA	HIVEP1
GAA	NUMBL
GAA	PARD3B
GAA	SH3GLB2
GAB1	BCAR3
GAB1	BTK
GAB1	CRK
GAB1	EGFR
GAB1	FES
GAB1	GRB2
GAB1	GTF2A1L
GAB1	HSH2D
GAB1	ITK
GAB1	LCK
GAB1	MST1R
GAB1	NCK1
GAB1	NCK2
GAB1	PIK3R1
GAB1	PIK3R3
GAB1	PLCG1
GAB1	PTK6
GAB1	PTPN11
GAB1	RASA1
GAB1	SH2D2A
GAB1	SH2D3A
GAB1	SHC1
GAB1	SHC3
GAB1	SOCS3
GAB1	SOCS6
GAB1	SOS1
GAB1	STAP1
GAB1	TEC
GAB1	VAV1
GAB1	YES1
GAB2	ARHGAP32
GAB2	CRKL
GAB2	GAB1
GAB2	GRAP2
GAB2	GRB2
GAB2	HTT
GAB2	MYO15B
GAB2	PIK3R1
GAB2	PTPN11
GAB2	RFFL
GAB2	RPSA
GAB2	YWHAB
GABARAP	ATG13
GABARAP	CALR
GABARAP	DMPK
GABARAP	HDAC5
GABARAP	KDR
GABARAP	MPC1
GABARAP	MYBPC2
GABARAP	PCM1
GABARAP	PKP4
GABARAP	TLE5
GABARAP	TTN
GABARAP	TUBB4A
GABARAP	ULK1
GABARAP	VPS28
GABARAPL1	AHNAK2
GABARAPL1	ATG4B
GABARAPL1	BSCL2
GABARAPL1	BSDC1
GABARAPL1	CREB3L2
GABARAPL1	DISC1
GABARAPL1	ERBB2
GABARAPL1	ERBB3
GABARAPL1	KBTBD6
GABARAPL1	KRTAP10-3
GABARAPL1	KRTAP10-7
GABARAPL1	KRTAP10-9
GABARAPL1	NFIA
GABARAPL1	PBXIP1
GABARAPL1	PSMB4
GABARAPL1	PTPRR
GABARAPL1	RETREG3
GABARAPL1	SQSTM1
GABARAPL1	STRN3
GABARAPL1	THAP7
GABARAPL1	TNIP1
GABARAPL1	TP53INP1
GABARAPL1	UMAD1
GABARAPL1	WDFY3
GABARAPL1	ZBTB22
GABARAPL2	AAMP
GABARAPL2	AGTRAP
GABARAPL2	AHNAK2
GABARAPL2	ARFGAP1
GABARAPL2	ATG13
GABARAPL2	ATG4B
GABARAPL2	BCL2L13
GABARAPL2	BNIP3L
GABARAPL2	BSDC1
GABARAPL2	CALCOCO2
GABARAPL2	DYNLL1
GABARAPL2	DYNLL2
GABARAPL2	EGFR
GABARAPL2	ERBB2
GABARAPL2	ERBB3
GABARAPL2	ERBB4
GABARAPL2	FUNDC1
GABARAPL2	GIMAP6
GABARAPL2	HAP1
GABARAPL2	INSYN1
GABARAPL2	KASH5
GABARAPL2	KBTBD7
GABARAPL2	KIAA1958
GABARAPL2	KIF16B
GABARAPL2	KRTAP10-7
GABARAPL2	KRTAP10-9
GABARAPL2	LRSAM1
GABARAPL2	LZTR1
GABARAPL2	MLX
GABARAPL2	NBR1
GABARAPL2	NEDD4
GABARAPL2	NUDT15
GABARAPL2	OSBPL3
GABARAPL2	PTPRA
GABARAPL2	RCN2
GABARAPL2	RETREG1
GABARAPL2	RETREG3
GABARAPL2	RPS2
GABARAPL2	SGTA
GABARAPL2	SIK2
GABARAPL2	SQSTM1
GABARAPL2	TAX1BP1
GABARAPL2	TBC1D25
GABARAPL2	TBC1D5
GABARAPL2	TBC1D9
GABARAPL2	TBC1D9B
GABARAPL2	TEX264
GABARAPL2	TNIP1
GABARAPL2	TP53INP1
GABARAPL2	TP53INP2
GABARAPL2	TRIM45
GABARAPL2	TSR2
GABARAPL2	UBA5
GABARAPL2	UBE2O
GABARAPL2	ULK1
GABARAPL2	WDFY3
GABARAPL2	YWHAZ
GABARAPL2	ZBTB2
GABARAPL2	ZNF774
GABBR1	ATF5
GABBR1	CHFR
GABBR1	CRK
GABBR1	DRD2
GABBR1	GRB2
GABBR2	ATF4
GABBR2	ATF5
GABBR2	CERS2
GABBR2	DDIT3
GABBR2	DRD2
GABBR2	GABBR1
GABPA	HCFC1
GABPB1	AGR2
GABPB1	ATXN1
GABPB1	BAIAP2L2
GABPB1	CIC
GABPB1	FAM90A1
GABPB1	FANCG
GABPB1	GABPA
GABPB1	HCFC1
GABPB1	IL16
GABPB1	LMO1
GABPB1	LMO4
GABPB1	MAGEB18
GABPB1	MED20
GABPB1	PKN1
GABPB1	POGZ
GABPB1	RAC1
GABPB1	RAN
GABPB1	RBM11
GABPB1	RYBP
GABPB1	SNRPB2
GABPB1	TDRD7
GABPB1	TRAF2
GABPB1	TRIM55
GABPB1	USO1
GABPB1	VBP1
GABPB1	YAF2
GABPB2	CRK
GABPB2	GABPA
GABPB2	KDM1A
GABPB2	LONRF1
GABPB2	PIAS4
GABPB2	PLCG2
GABPB2	RYBP
GABPB2	TSEN2
GABPB2	ZDHHC17
GABRA1	UBQLN1
GABRA2	GABRG2
GABRA3	SDCBP2
GABRA3	UGT2B7
GABRA4	DGAT1
GABRB1	C1QBP
GABRB1	FKBP5
GABRB1	NOD1
GABRB3	MEOX2
GABRD	NBPF19
GABRD	NOTCH2NLA
GABRG2	GABARAP
GAD1	AGTRAP
GAD1	CMTM5
GAD1	HAAO
GAD1	KRT40
GAD1	KRTAP3-2
GAD1	MAL2
GAD1	NCK1
GAD2	AGTRAP
GAD2	APOC2
GAD2	APOC4
GAD2	APOC4-APOC2
GAD2	ARL13B
GAD2	ARL6IP1
GAD2	ARMC12
GAD2	BSND
GAD2	CMTM5
GAD2	CPLX4
GAD2	CYB561D1
GAD2	DERL1
GAD2	DGAT2L6
GAD2	DMKN
GAD2	FADS6
GAD2	FAM163A
GAD2	HIGD1C
GAD2	LIME1
GAD2	MAL2
GAD2	MRM3
GAD2	PBX3
GAD2	RHEX
GAD2	RPRM
GAD2	SDR16C5
GAD2	SYCE2
GAD2	TMEM120B
GAD2	TNFRSF10D
GAD2	TSPAN33
GADD45A	ASCC2
GADD45A	BAG6
GADD45A	CENPB
GADD45A	CHD3
GADD45A	CNOT9
GADD45A	DCTN2
GADD45A	DYNC1H1
GADD45A	EEF1A1
GADD45A	ERG28
GADD45A	FAM83D
GADD45A	FTL
GADD45A	GADD45GIP1
GADD45A	GAPDH
GADD45A	GBP2
GADD45A	IGSF21
GADD45A	JMJD1C
GADD45A	KLK6
GADD45A	MASP1
GADD45A	MPP1
GADD45A	NRBP1
GADD45A	PARVG
GADD45A	PCNA
GADD45A	PSMC3
GADD45A	PTPRK
GADD45A	RAI1
GADD45A	RXRA
GADD45A	TP53
GADD45A	VIM
GADD45B	CNOT9
GADD45B	MAP2K6
GADD45G	AFAP1L1
GADD45G	ARPC5L
GADD45G	BEND7
GADD45G	BLOC1S2
GADD45G	CDAN1
GADD45G	CEP57L1
GADD45G	CFAP44
GADD45G	CNOT9
GADD45G	DCTN2
GADD45G	DDIT4L
GADD45G	EEF1A1
GADD45G	EEF1G
GADD45G	EIF3G
GADD45G	FAM156A
GADD45G	FAM156B
GADD45G	GADD45GIP1
GADD45G	GDF9
GADD45G	HAP1
GADD45G	HP
GADD45G	IKBKG
GADD45G	KAT5
GADD45G	LUC7L2
GADD45G	MAP2K6
GADD45G	NMB
GADD45G	PCNA
GADD45G	PHAX
GADD45G	PLEKHM1
GADD45G	PTN
GADD45G	RAN
GADD45G	RASSF10
GADD45G	REL
GADD45G	RRP7A
GADD45G	RWDD2B
GADD45G	SH3GLB1
GADD45G	SH3GLB2
GADD45G	UTP14A
GADD45G	ZNF664
GADD45G	ZNF763
GADD45GIP1	ANKRD28
GADD45GIP1	BPIFA1
GADD45GIP1	EXOSC4
GADD45GIP1	GOLGA6L9
GADD45GIP1	IKBKG
GADD45GIP1	KANK2
GADD45GIP1	KRT40
GADD45GIP1	LDOC1
GADD45GIP1	LRRC73
GADD45GIP1	MAGEA11
GADD45GIP1	MAGEA6
GADD45GIP1	MKRN3
GADD45GIP1	MRPL38
GADD45GIP1	MYO15B
GADD45GIP1	NEXN
GADD45GIP1	NUTM1
GADD45GIP1	RBM11
GADD45GIP1	TRIM27
GADD45GIP1	WWP2
GAGE12F	EXOC3L2
GAGE12G	EXOC3L2
GAGE12I	EXOC3L2
GAGE12I	GMCL1
GAGE12I	GMCL2
GAGE2E	EXOC3L2
GAGE2E	GMCL1
GAGE4	GMCL1
GAGE4	MEOX2
GAGE5	TERF2IP
GAK	AR
GAK	AXIN1
GAK	LRRK2
GAL	AKT1
GAL	ASPH
GAL	BDNF
GAL	SGTA
GAL	STUB1
GAL	UBQLN1
GAL	UBQLN2
GAL3ST1	SDCBP
GAL3ST4	XRCC6
GALK1	PNRC2
GALM	UEVLD
GALNS	MTNR1A
GALNT11	SGTB
GALNT12	BMPR1A
GALNT12	BUB1
GALNT12	CDH1
GALNT12	FBXW7
GALNT12	MLH3
GALNT12	MSH2
GALNT12	PIK3CA
GALNT12	PMS2
GALNT12	RB1
GALNT12	SRC
GALNT15	CD200R1
GALNT15	CISD2
GALNT15	EVI2B
GALNT15	FCRL6
GALNT15	FNDC9
GALNT15	GOLM1
GALNT15	MR1
GALNT15	PDCD1LG2
GALNT15	PDZK1IP1
GALNT15	SLC30A2
GALNT15	SLC7A1
GALNT15	SYNPR
GALNT15	TMEM179B
GALNT2	KASH5
GALNT2	MRM3
GALNT2	NOD2
GALNT4	HTT
GALNT5	EXT2
GALNT6	AK6
GALNT6	ALDOA
GALNT6	TAF9
GALNT6	TMEM9
GALNT7	MAPK6
GALNT8	DOLK
GALR1	GAL
GALR1	SNAPC5
GALR2	GAL
GALR2	NPY1R
GAMT	FOS
GAMT	POT1
GAMT	RAB24
GAMT	TERF1
GAMT	TRIM39
GAN	NUDCD3
GANAB	CCNH
GANAB	PRRC2A
GAP43	CALM1
GAP43	PSEN1
GAPDH	ACD
GAPDH	ANXA1
GAPDH	ANXA7
GAPDH	AR
GAPDH	ARL15
GAPDH	ATXN1
GAPDH	BID
GAPDH	BTBD2
GAPDH	CCDC38
GAPDH	CDC73
GAPDH	CDCA2
GAPDH	CDK5
GAPDH	CROCC
GAPDH	DHRS9
GAPDH	EGFR
GAPDH	EXOC5
GAPDH	FKBP6
GAPDH	GMCL2
GAPDH	GPRC5A
GAPDH	H2AC8
GAPDH	HSPB2
GAPDH	HTT
GAPDH	ITGB5
GAPDH	KARS1
GAPDH	KRT39
GAPDH	LAMA4
GAPDH	LAMTOR5
GAPDH	LNP1
GAPDH	NDUFB6
GAPDH	NEBL
GAPDH	NFYC
GAPDH	NUP107
GAPDH	OBSCN
GAPDH	OSTF1
GAPDH	PAFAH1B3
GAPDH	PCDHA4
GAPDH	PCNA
GAPDH	PHF19
GAPDH	POT1
GAPDH	PRDX1
GAPDH	PSEN1
GAPDH	PSMD11
GAPDH	RPA2
GAPDH	S100A8
GAPDH	SEC62
GAPDH	SERPINB9
GAPDH	SLC4A3
GAPDH	SNCA
GAPDH	SPAG6
GAPDH	SVIL
GAPDH	TERF1
GAPDH	TINF2
GAPDH	TK1
GAPDH	TSHZ3
GAPDH	TXN
GAPDH	VCAM1
GAPDH	ZNF646
GAPDH	ZNF891
GAPDH	ZNF92
GAPDHS	SH3BP4
GAPDHS	ZMYND19
GAPDHS	ZP2
GAPDHS	ZP3
GAPDHS	ZP4
GAR1	FN1
GAREM1	CRK
GAREM1	GRB2
GAREM2	ECPAS
GARIN1B	HTT
GARIN5B	KRTAP10-3
GARIN5B	NBPF19
GARIN5B	NOTCH2NLA
GARIN6	CYSRT1
GARIN6	DNAJB9
GARIN6	FHL3
GARIN6	KRT40
GARIN6	KRTAP1-1
GARIN6	KRTAP10-8
GARIN6	KRTAP3-2
GARIN6	NBPF19
GARIN6	NOTCH2NLA
GARIN6	P4HB
GARIN6	PDLIM7
GARS1	BATF
GARS1	CELSR2
GARS1	COPS3
GARS1	HSPB1
GARS1	HSPB2
GARS1	KLF6
GARS1	MAP3K10
GARS1	MAPK8
GARS1	SOCS4
GARS1	SPAG8
GART	KPNA2
GART	PXN
GAS2	TBC1D21
GAS2L1	POT1
GAS2L2	ERBIN
GAS2L2	SOCS7
GAS2L3	TSR2
GAS2L3	ZIC1
GAS7	ADAM10
GAS7	CBFB
GAS7	CDC37
GAS7	CREB3L2
GAS7	LSM4
GAS7	MCRS1
GAS7	MYBPC2
GAS7	NCKIPSD
GAS7	NTAQ1
GAS7	YIF1A
GAS8	ARL6IP1
GAS8	BORCS6
GAS8	C1orf35
GAS8	CARD9
GAS8	CCDC125
GAS8	CCHCR1
GAS8	CFAP53
GAS8	CKS1B
GAS8	CPSF7
GAS8	CT45A1
GAS8	CWF19L2
GAS8	CYSRT1
GAS8	DAXX
GAS8	DISC1
GAS8	DMAP1
GAS8	EAF1
GAS8	EIF1AD
GAS8	EVI5L
GAS8	FAM161A
GAS8	FAM161B
GAS8	GADD45GIP1
GAS8	GCC1
GAS8	GEM
GAS8	GOLGA2
GAS8	GPRASP3
GAS8	GSTA4
GAS8	HEXIM2
GAS8	HOMEZ
GAS8	HSF2BP
GAS8	IGFBP6
GAS8	KRT14
GAS8	KRT15
GAS8	KRT16
GAS8	KRT27
GAS8	L3MBTL3
GAS8	LMO1
GAS8	MRFAP1L1
GAS8	NDOR1
GAS8	NKAPD1
GAS8	PLK4
GAS8	PNMA5
GAS8	POLR1C
GAS8	POTEB3
GAS8	PRDM14
GAS8	PRPF18
GAS8	RBAK
GAS8	RUBCN
GAS8	SCNM1
GAS8	SP7
GAS8	SPATA18
GAS8	STAC3
GAS8	TCEA2
GAS8	TRIM41
GAS8	TSGA10IP
GAS8	TXLNB
GAS8	YES1
GAS8	ZBTB22
GAS8	ZBTB26
GAS8	ZBTB39
GAS8	ZNF212
GAS8	ZNF250
GAS8	ZNF572
GAS8	ZNF620
GAS8	ZNF792
GAST	ASPH
GAST	KIR2DL3
GAST	MUC1
GATA1	ARMC7
GATA1	ATP6V0D1
GATA1	BAG6
GATA1	BCL6
GATA1	CCDC24
GATA1	DGCR6L
GATA1	FANCG
GATA1	FANCL
GATA1	FBF1
GATA1	FHL3
GATA1	FLI1
GATA1	FRS3
GATA1	GLRX3
GATA1	GOLGA2
GATA1	GRAP2
GATA1	GRN
GATA1	HEMGN
GATA1	HEXIM2
GATA1	HOXA1
GATA1	HSPB1
GATA1	KANK2
GATA1	KLF11
GATA1	KLK6
GATA1	KRTAP10-5
GATA1	KRTAP4-11
GATA1	KRTAP4-5
GATA1	KRTAP9-2
GATA1	LMO2
GATA1	MAPK6
GATA1	MAT2A
GATA1	MED1
GATA1	MGAT5B
GATA1	MKRN3
GATA1	NFE2L2
GATA1	PIAS4
GATA1	PLSCR4
GATA1	PPP1R16B
GATA1	PRKAA1
GATA1	PRKAB2
GATA1	PSMF1
GATA1	RADIL
GATA1	RAI1
GATA1	SRA1
GATA1	TAF7
GATA1	TAL1
GATA1	TAX1BP3
GATA1	TEKT4
GATA1	TLE5
GATA1	TRIM25
GATA1	TRIM29
GATA1	ZBTB22
GATA1	ZFPM2
GATA1	ZZZ3
